record_id,service_type,service_type_label,name,latitude,longitude,district,neighborhood,address,phone,detail,observed_at,retrieved_at,coverage_status,source_transport,source_dataset,source_dataset_url,source_license,source_attribution
assembly:kaggle:24:39.032391422406:27.513562393481,assembly,Emergency Assembly Area,1 NO LU AFET VE ACİL DURUM TOPLANMA ALANI,39.032391422406,27.513562393481,,,,,,,2026-09-20T07:31:27.118Z,COMPLETE_FOR_MAPPABLE_ROWS,compact-proximity-endpoint,Afet toplanma alanları,https://acikveri.bizizmir.com/dataset/afet-ve-acil-durum-toplanma-alanlari,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
assembly:kaggle:25:38.20022814358:27.50289664516,assembly,Emergency Assembly Area,1 NO LU AFET VE ACİL DURUM TOPLANMA ALANI,38.20022814358,27.50289664516,,,,,,,2026-09-20T07:31:27.118Z,COMPLETE_FOR_MAPPABLE_ROWS,compact-proximity-endpoint,Afet toplanma alanları,https://acikveri.bizizmir.com/dataset/afet-ve-acil-durum-toplanma-alanlari,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
assembly:kaggle:26:38.242978648396:27.214850232709,assembly,Emergency Assembly Area,1 NO LU AFET VE ACİL DURUM TOPLANMA ALANI,38.242978648396,27.214850232709,,,,,,,2026-09-20T07:31:27.118Z,COMPLETE_FOR_MAPPABLE_ROWS,compact-proximity-endpoint,Afet toplanma alanları,https://acikveri.bizizmir.com/dataset/afet-ve-acil-durum-toplanma-alanlari,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
assembly:kaggle:27:38.333336358164:26.896409095239,assembly,Emergency Assembly Area,1 NO LU AFET VE ACİL DURUM TOPLANMA ALANI,38.333336358164,26.896409095239,,,,,,,2026-09-20T07:31:27.118Z,COMPLETE_FOR_MAPPABLE_ROWS,compact-proximity-endpoint,Afet toplanma alanları,https://acikveri.bizizmir.com/dataset/afet-ve-acil-durum-toplanma-alanlari,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
assembly:kaggle:28:38.31212895716:26.336291603959,assembly,Emergency Assembly Area,1 NO LU AFET VE ACİL DURUM TOPLANMA ALANI,38.31212895716,26.336291603959,,,,,,,2026-09-20T07:31:27.118Z,COMPLETE_FOR_MAPPABLE_ROWS,compact-proximity-endpoint,Afet toplanma alanları,https://acikveri.bizizmir.com/dataset/afet-ve-acil-durum-toplanma-alanlari,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
assembly:kaggle:29:38.335582829961:26.43245363473,assembly,Emergency Assembly Area,1 NO LU AFET VE ACİL DURUM TOPLANMA ALANI,38.335582829961,26.43245363473,,,,,,,2026-09-20T07:31:27.118Z,COMPLETE_FOR_MAPPABLE_ROWS,compact-proximity-endpoint,Afet toplanma alanları,https://acikveri.bizizmir.com/dataset/afet-ve-acil-durum-toplanma-alanlari,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
assembly:kaggle:30:38.198002461252:27.714511151552,assembly,Emergency Assembly Area,1 NO LU AFET VE ACİL DURUM TOPLANMA ALANI,38.198002461252,27.714511151552,,,,,,,2026-09-20T07:31:27.118Z,COMPLETE_FOR_MAPPABLE_ROWS,compact-proximity-endpoint,Afet toplanma alanları,https://acikveri.bizizmir.com/dataset/afet-ve-acil-durum-toplanma-alanlari,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
assembly:kaggle:31:39.07606562283:27.287010626394,assembly,Emergency Assembly Area,1 NO LU AFET VE ACİL DURUM TOPLANMA ALANI,39.07606562283,27.287010626394,,,,,,,2026-09-20T07:31:27.118Z,COMPLETE_FOR_MAPPABLE_ROWS,compact-proximity-endpoint,Afet toplanma alanları,https://acikveri.bizizmir.com/dataset/afet-ve-acil-durum-toplanma-alanlari,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
assembly:kaggle:32:38.22281423982:27.652450471162,assembly,Emergency Assembly Area,1 NO LU AFET VE ACİL DURUM TOPLANMA ALANI,38.22281423982,27.652450471162,,,,,,,2026-09-20T07:31:27.118Z,COMPLETE_FOR_MAPPABLE_ROWS,compact-proximity-endpoint,Afet toplanma alanları,https://acikveri.bizizmir.com/dataset/afet-ve-acil-durum-toplanma-alanlari,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
assembly:kaggle:33:38.117150382321:28.17816636571,assembly,Emergency Assembly Area,1 NO LU AFET VE ACİL DURUM TOPLANMA ALANI,38.117150382321,28.17816636571,,,,,,,2026-09-20T07:31:27.118Z,COMPLETE_FOR_MAPPABLE_ROWS,compact-proximity-endpoint,Afet toplanma alanları,https://acikveri.bizizmir.com/dataset/afet-ve-acil-durum-toplanma-alanlari,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
assembly:kaggle:34:38.085167281018:28.216001468743,assembly,Emergency Assembly Area,1 NO LU AFET VE ACİL DURUM TOPLANMA ALANI,38.085167281018,28.216001468743,,,,,,,2026-09-20T07:31:27.118Z,COMPLETE_FOR_MAPPABLE_ROWS,compact-proximity-endpoint,Afet toplanma alanları,https://acikveri.bizizmir.com/dataset/afet-ve-acil-durum-toplanma-alanlari,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
assembly:kaggle:35:38.292019971734:27.131444598272,assembly,Emergency Assembly Area,1 NO LU AFET VE ACİL DURUM TOPLANMA ALANI,38.292019971734,27.131444598272,,,,,,,2026-09-20T07:31:27.118Z,COMPLETE_FOR_MAPPABLE_ROWS,compact-proximity-endpoint,Afet toplanma alanları,https://acikveri.bizizmir.com/dataset/afet-ve-acil-durum-toplanma-alanlari,CC BY 4.0,İzmir Büyükşehir Belediyesi Açık Veri Portalı
